id,upacc,kingdom,phylum,class,order,family,genus,species
A0A3A9ZGG5,A0A3A9ZGG5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora endolithica
A0A3A9ZAP1,A0A3A9ZAP1,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora endolithica
A0A3A9Z5Z4,A0A3A9Z5Z4,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora endolithica
A0A0K1PD86,A0A0K1PD86,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales (fruiting gliding bacteria),Vulgatibacteraceae,Vulgatibacter,Vulgatibacter incomptus
A0A1N6RAC9,A0A1N6RAC9,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter tolerans
A0A1E3L4X5,A0A1E3L4X5,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus nuruki
A0A1E3L223,A0A1E3L223,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus nuruki
A0A2S8B6H3,A0A2S8B6H3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis lindanitolerans
A0A2H6A988,A0A2H6A988,Bacteria,,,,,,bacterium HR35
A0A2K9NQ78,A0A2K9NQ78,Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax,Bacteriovorax stolpii
A0A2K9NW08,A0A2K9NW08,Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax,Bacteriovorax stolpii
A0A3S2UML5,A0A3S2UML5,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter limnophilus
A0A3S2VQ13,A0A3S2VQ13,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter limnophilus
A0A5C6A6T9,A0A5C6A6T9,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Rhodopirellula,Rhodopirellula pilleata
A0A5C5ZLK4,A0A5C5ZLK4,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Rhodopirellula,Rhodopirellula pilleata
A0A5C6AU99,A0A5C6AU99,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Rhodopirellula,Rhodopirellula pilleata
A0A5C6AWB7,A0A5C6AWB7,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Rhodopirellula,Rhodopirellula pilleata
G0AGQ8,G0AGQ8,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas,Collimonas fungivorans
G0AGL6,G0AGL6,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas,Collimonas fungivorans
G0AJ01,G0AJ01,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas,Collimonas fungivorans
G0AH16,G0AH16,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas,Collimonas fungivorans
A0A0D0PUL5,A0A0D0PUL5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora griseola (Streptomyces griseolosporeus)
A0A0D0Q1I4,A0A0D0Q1I4,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora griseola (Streptomyces griseolosporeus)
A0A0D0PXN0,A0A0D0PXN0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Kitasatospora,Kitasatospora griseola (Streptomyces griseolosporeus)
P21697,P21697,Bacteria,Cyanobacteria,,Synechococcales,Merismopediaceae,Synechocystis,Synechocystis sp. PCC 6803
A0A1G9IVQ6,A0A1G9IVQ6,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Siphonobacter,Siphonobacter aquaeclarae
A0A1G9U8F4,A0A1G9U8F4,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Siphonobacter,Siphonobacter aquaeclarae
A0A1G9U3B0,A0A1G9U3B0,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Siphonobacter,Siphonobacter aquaeclarae
A0A1G9VBD3,A0A1G9VBD3,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Siphonobacter,Siphonobacter aquaeclarae
A0A0N0VIT7,A0A0N0VIT7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fuscovaginae
A0A0N0VL61,A0A0N0VL61,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fuscovaginae
A0A0N0VKQ0,A0A0N0VKQ0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fuscovaginae
A0A5Q0BHX0,A0A5Q0BHX0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Candidatus Methylospira,Candidatus Methylospira mobilis
A0A5Q0BIJ0,A0A5Q0BIJ0,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Candidatus Methylospira,Candidatus Methylospira mobilis
A0A2D1U4L5,A0A2D1U4L5,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter ginsengisoli
A0A2D1U6Y3,A0A2D1U6Y3,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter ginsengisoli
A0A2D1U751,A0A2D1U751,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter ginsengisoli
C5BM40,C5BM40,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter,Teredinibacter turnerae
A0A3G2G345,A0A3G2G345,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp. 3008163
A0A378UHA4,A0A378UHA4,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Bergeriella,Bergeriella denitrificans (Neisseria denitrificans)
A0A378US14,A0A378US14,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Bergeriella,Bergeriella denitrificans (Neisseria denitrificans)
A0A378UKF4,A0A378UKF4,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Bergeriella,Bergeriella denitrificans (Neisseria denitrificans)
L0EAT9,L0EAT9,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus composti
L0EAI3,L0EAI3,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus composti
L0EDZ8,L0EDZ8,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus composti
L0ECK7,L0ECK7,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus composti
L0EDB7,L0EDB7,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus composti
L0EDP2,L0EDP2,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus composti
L0EAD6,L0EAD6,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus composti
L0EIY0,L0EIY0,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Thermobacillus,Thermobacillus composti
A0A087DUC7,A0A087DUC7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium stellenboschense
B4V5G3,B4V5G3,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Mg1
A0A497XE22,A0A497XE22,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Sulfurisoma,Sulfurisoma sediminicola
A0A497X9Q4,A0A497X9Q4,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Sulfurisoma,Sulfurisoma sediminicola
A0A497XNV5,A0A497XNV5,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Sulfurisoma,Sulfurisoma sediminicola
A0A497XGG2,A0A497XGG2,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Sulfurisoma,Sulfurisoma sediminicola
A0A6N1YGI4,A0A6N1YGI4,Bacteria,,,,,,methanotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev)
A0A6N1YBK4,A0A6N1YBK4,Bacteria,,,,,,methanotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev)
A0A6N1YFU8,A0A6N1YFU8,Bacteria,,,,,,methanotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev)
A0A1Y0RUX4,A0A1Y0RUX4,Bacteria,Cyanobacteria,,Nostocales,,,Nostocales cyanobacterium HT-58-2
A0A1Y0RRP5,A0A1Y0RRP5,Bacteria,Cyanobacteria,,Nostocales,,,Nostocales cyanobacterium HT-58-2
A0A1Y0RLL5,A0A1Y0RLL5,Bacteria,Cyanobacteria,,Nostocales,,,Nostocales cyanobacterium HT-58-2
A0A1Y0RKX8,A0A1Y0RKX8,Bacteria,Cyanobacteria,,Nostocales,,,Nostocales cyanobacterium HT-58-2
A0A1R1CGS7,A0A1R1CGS7,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL H8-0548
A0A1R1DAV7,A0A1R1DAV7,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL H8-0548
A0A1R1D2D9,A0A1R1D2D9,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL H8-0548
A0A1R1DGX0,A0A1R1DGX0,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL H8-0548
A0A318AS36,A0A318AS36,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,Nostoc sp. 3335mG
A0A318AIB2,A0A318AIB2,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,Nostoc sp. 3335mG
A0A318AVF7,A0A318AVF7,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,Nostoc sp. 3335mG
A0A318BJ37,A0A318BJ37,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,Nostoc sp. 3335mG
A0A318AMB8,A0A318AMB8,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,Nostoc sp. 3335mG
A0A318B9Z8,A0A318B9Z8,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,Nostoc sp. 3335mG
A0A2N5IHE7,A0A2N5IHE7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,Amylibacter cionae
Q098P7,Q098P7,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales (fruiting gliding bacteria),Archangiaceae,Stigmatella,Stigmatella aurantiaca
Q08YY0,Q08YY0,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales (fruiting gliding bacteria),Archangiaceae,Stigmatella,Stigmatella aurantiaca
Q091X2,Q091X2,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales (fruiting gliding bacteria),Archangiaceae,Stigmatella,Stigmatella aurantiaca
A0A161SES7,A0A161SES7,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Crenobacter,Crenobacter luteus
A0A165EKM0,A0A165EKM0,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Crenobacter,Crenobacter luteus
A0A161SAZ8,A0A161SAZ8,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Crenobacter,Crenobacter luteus
A0A1H2GCV1,A0A1H2GCV1,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Stappia,Stappia sp. ES.058
A0A7G1KWH2,A0A7G1KWH2,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Nocardia,Nocardia wallacei
A0A7G1KAY5,A0A7G1KAY5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Nocardia,Nocardia wallacei
A0A7G1KIJ0,A0A7G1KIJ0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Nocardia,Nocardia wallacei
A0A7G1KIB7,A0A7G1KIB7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Nocardia,Nocardia wallacei
A0A516H5C9,A0A516H5C9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae (purple nonsulfur bacteria),Ferrovibrio,Ferrovibrio terrae
A0A516H4H8,A0A516H4H8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae (purple nonsulfur bacteria),Ferrovibrio,Ferrovibrio terrae
A0A516H6V0,A0A516H6V0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae (purple nonsulfur bacteria),Ferrovibrio,Ferrovibrio terrae
A0A516GZQ0,A0A516GZQ0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae (purple nonsulfur bacteria),Ferrovibrio,Ferrovibrio terrae
W8H4W0,W8H4W0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus opacus (Nocardia opaca)
A0A2T4JRE1,A0A2T4JRE1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter,Cereibacter changlensis
A0A2T4JT59,A0A2T4JT59,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter,Cereibacter changlensis
A0A2T4JRG2,A0A2T4JRG2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter,Cereibacter changlensis
A0A1X9YGR2,A0A1X9YGR2,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. KC8
D7DPE5,D7DPE5,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylotenera,Methylotenera versatilis
D7DIT2,D7DIT2,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylotenera,Methylotenera versatilis
A0A4S4FP55,A0A4S4FP55,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Microbacteriaceae,Naasia,Naasia lichenicola
A0A4S4FNY3,A0A4S4FNY3,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Microbacteriaceae,Naasia,Naasia lichenicola
A0A4S4FP09,A0A4S4FP09,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Microbacteriaceae,Naasia,Naasia lichenicola
E4U4R9,E4U4R9,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Oceanithermus,Oceanithermus profundus
E4U669,E4U669,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Oceanithermus,Oceanithermus profundus
E4UAH3,E4UAH3,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Oceanithermus,Oceanithermus profundus
A0A060NKM2,A0A060NKM2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Serpentinomonas,Serpentinomonas raichei
A0A5B9EEG1,A0A5B9EEG1,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Terriglobus,Terriglobus albidus
A0A5B9EAG2,A0A5B9EAG2,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Terriglobus,Terriglobus albidus
A0A2S3ZVG7,A0A2S3ZVG7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter glacialis
A0A2S3ZWA8,A0A2S3ZWA8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter glacialis
A0A2S4A1B2,A0A2S4A1B2,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter glacialis
A0A2S3ZWW0,A0A2S3ZWW0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter glacialis
A0A1G9W9G2,A0A1G9W9G2,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces ruminicola
A0A366H3G6,A0A366H3G6,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Eoetvoesia,Eoetvoesia caeni
A0A366GY04,A0A366GY04,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Eoetvoesia,Eoetvoesia caeni
A0A366HDU7,A0A366HDU7,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Eoetvoesia,Eoetvoesia caeni
A0A366H2W6,A0A366H2W6,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Eoetvoesia,Eoetvoesia caeni
A0A366HMJ4,A0A366HMJ4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Eoetvoesia,Eoetvoesia caeni
A0A366H236,A0A366H236,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Eoetvoesia,Eoetvoesia caeni
A0A366H5R4,A0A366H5R4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Eoetvoesia,Eoetvoesia caeni
A0A366H557,A0A366H557,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Eoetvoesia,Eoetvoesia caeni
Q71RW5,Q71RW5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus denitrificans
A1B6C2,A1B6C2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus denitrificans
A1B1R6,A1B1R6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus denitrificans
A1BBA1,A1BBA1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus denitrificans
A0A1X1QIW6,A0A1X1QIW6,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Cycloclasticus,Cycloclasticus sp. symbiont of Poecilosclerida sp. N
A0A0M6ZGI0,A0A0M6ZGI0,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Roseibium,Roseibium album
A0A0M7B2J2,A0A0M7B2J2,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Roseibium,Roseibium album
A0A0M6ZL05,A0A0M6ZL05,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Roseibium,Roseibium album
A0A0M7AC79,A0A0M7AC79,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Roseibium,Roseibium album
A0A2R4CIG2,A0A2R4CIG2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia armeniaca
A0A1Y1RPI3,A0A1Y1RPI3,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Micrococcaceae,Rothia,Rothia nasimurium
A0A1I2CQQ5,A0A1I2CQQ5,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma endophyticum
A0A1I1WAZ4,A0A1I1WAZ4,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma endophyticum
A0A437JTT5,A0A437JTT5,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rubrivivax,Rubrivivax albus
A0A437K151,A0A437K151,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rubrivivax,Rubrivivax albus
A0A437JUY4,A0A437JUY4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rubrivivax,Rubrivivax albus
A0A437K244,A0A437K244,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rubrivivax,Rubrivivax albus
A0A3S2TPF1,A0A3S2TPF1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rubrivivax,Rubrivivax albus
A0A3S2TK77,A0A3S2TK77,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rubrivivax,Rubrivivax albus
A0A437JU84,A0A437JU84,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rubrivivax,Rubrivivax albus
A0A7Y5KM44,A0A7Y5KM44,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Dermatophilaceae,,Dermatophilaceae bacterium
A0A7Y5RK34,A0A7Y5RK34,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Dermatophilaceae,,Dermatophilaceae bacterium
A0A7Y5KK98,A0A7Y5KK98,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Dermatophilaceae,,Dermatophilaceae bacterium
A0A346A0F4,A0A346A0F4,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys taiwanensis
A0A345ZZ69,A0A345ZZ69,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys taiwanensis
A0A345ZR07,A0A345ZR07,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys taiwanensis
A0A345ZR71,A0A345ZR71,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys taiwanensis
A0A345ZSV4,A0A345ZSV4,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys taiwanensis
A0A255HBU6,A0A255HBU6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Propionibacteriales,Propionibacteriaceae,,Propionibacteriaceae bacterium NML 130396
A0A6G8IJW4,A0A6G8IJW4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga sp. BA0156
A0A6G8ID96,A0A6G8ID96,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga sp. BA0156
A0A6G8IGT5,A0A6G8IGT5,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga sp. BA0156
A0A6G8IG78,A0A6G8IG78,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga sp. BA0156
A0A7W7PV10,A0A7W7PV10,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseostramineus
A0A7W7PRM7,A0A7W7PRM7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseostramineus
A0A1T5ILK4,A0A1T5ILK4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas indica
A0A4Q9FMG2,A0A4Q9FMG2,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Hyunsoonleella,Hyunsoonleella pacifica
A0A4Q9FMI8,A0A4Q9FMI8,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Hyunsoonleella,Hyunsoonleella pacifica
A0A413G2D5,A0A413G2D5,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Anaerotruncus,Anaerotruncus sp. AF02-27
A0A1G7E9S5,A0A1G7E9S5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus tukisamuensis
A0A1G7EA19,A0A1G7EA19,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus tukisamuensis
A0A1G6TD76,A0A1G6TD76,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus tukisamuensis
A0A1G7BYB6,A0A1G7BYB6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus tukisamuensis
A0A0R0BPW0,A0A0R0BPW0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas koreensis
Q7NSC9,Q7NSC9,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,Chromobacterium violaceum
Q7NWI2,Q7NWI2,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,Chromobacterium violaceum
Q7NUB4,Q7NUB4,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,Chromobacterium violaceum
A0A419SKD0,A0A419SKD0,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Ammoniphilus,Ammoniphilus oxalaticus
A0A419SRQ8,A0A419SRQ8,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Ammoniphilus,Ammoniphilus oxalaticus
